Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,CalMass,AlignMasses,Abundance,sn,resolution,rel_abu,peak_index
237.043851180408,11,10,6,0,0,0,0,0,CHO,Lignin,238.051127647288,-14.2389314475702,1,237.043851180408,237.043851180408,8483536,56.56,461174.8,0.0148318179854993,162
237.0768516863,12,14,5,0,0,0,0,0,CHO,Lignin,238.08412815318,-0.0192926762745487,1,237.0768516863,237.0768516863,3424471.3,21.33,463040.8,0.00598702416282151,163
237.080201558533,9,18,7,0,0,0,0,0,CHO,Carb,238.087478025413,74.6570430099475,1,237.080201558533,237.080201558533,19992280,136.68,429493.2,0.0349526256592932,164
237.1132371926,13,18,4,0,0,0,0,0,CHO,Lignin,238.12051365948,-0.0192897281782043,1,237.1132371926,237.1132371926,1413983.3,7.34,311172.2,0.00247207566987818,165
237.819174909863,0,0,0,0,0,0,0,0,,None,238.826451376743,0,0,237.819174909863,237.819174909863,1389179.1,7.16,385444.4,0.00242871033499,166
237.94035230449,5,6,4,1,0,2,1,0,CHONSP,Tannin,238.94762877137,-0.180772539883552,1,237.94035230449,237.94035230449,1377942.5,7.08,507335.5,0.00240906531833941,167
238.03567861493,10,9,6,1,0,0,0,0,CHON,Lignin,239.04295508181,0.133636609431713,1,238.03567861493,238.03567861493,2499500,14.89,477983.3,0.0043698911697617,168
238.047299652775,10,10,6,0,1,0,0,0,CHO,Lignin,239.054576119655,-14.5708495178452,0,238.047299652775,238.047299652775,1714862.6,9.43,443291.1,0.00299810479419668,169
238.072126733627,11,13,5,1,0,0,0,0,CHON,Lignin,239.079403200507,-0.128273313178624,1,238.072126733627,238.072126733627,2075700.3,11.94,371987.7,0.00362895955672803,170
239.0197307379,10,8,7,0,0,0,0,0,CHO,Tannin,240.02700720478,-0.019136513160067,1,239.0197307379,239.0197307379,1749904.1,9.6,483845.6,0.0030593680634206,171
239.0561162442,11,12,6,0,0,0,0,0,CHO,Lignin,240.06339271108,-0.0191336127106803,1,239.0561162442,239.0561162442,13633689,91.72,446833.9,0.0238358620413592,172
239.059476290955,11,12,6,0,0,0,0,0,CHO,Lignin,240.066752757835,-14.0154352737092,1,239.059476290955,239.059476290955,4969113.5,31.85,441069.2,0.00868753158839514,173
239.0925017505,12,16,5,0,0,0,0,0,CHO,Lignin,240.09977821738,-0.0191307131403808,1,239.0925017505,239.0925017505,10268833,68.47,451970.7,0.0179530636729176,174
239.095924020847,12,16,5,0,0,0,0,0,CHO,Lignin,240.103200487727,-14.2724612574162,1,239.095924020847,239.095924020847,1569698.1,8.36,379517.3,0.00274431280911451,175
239.1288872568,13,20,4,0,0,0,0,0,CHO,Protein,240.13616372368,-0.0191278145671256,1,239.1288872568,239.1288872568,2837674,17.12,423987.4,0.00496112284667428,176
239.3365012568,0,0,0,0,0,0,0,0,,None,240.34377772368,0,0,239.3365012568,239.3365012568,1412955.6,7.27,376315.2,0.00247027893566927,177
240.051391239467,10,11,6,1,0,0,0,0,CHON,Lignin,241.058667706347,-0.127004132973169,1,240.051391239467,240.051391239467,2250633.5,13.06,499067.3,0.00393479634247644,178
240.059457282742,10,12,6,0,1,0,0,0,CHO,Lignin,241.066733749622,0.0381885037886973,1,240.059457282742,240.059457282742,1489803.6,7.8,523005.3,0.00260463276508069,179
240.087751434543,11,15,5,1,0,0,0,0,CHON,Lignin,241.095027901423,-0.0220005480811278,1,240.087751434543,240.087751434543,3458450.5,21.4,462596.8,0.00604643020644446,180
241.0176268021,10,10,7,0,0,0,0,0,CHO,Tannin,242.02490326898,73.3371090340225,1,241.0176268021,241.0176268021,1493628.5,7.83,546525.3,0.002611319861194,181
241.0353808021,10,10,7,0,0,0,0,0,CHO,Tannin,242.04265726898,-0.018977150814631,1,241.0353808021,241.0353808021,8575617,56.76,452224,0.0149928037621758,182
241.046634639771,10,10,7,0,0,0,0,0,CHO,Tannin,242.053911106651,-46.5120803032245,1,241.046634639771,241.046634639771,2042244,11.62,422888.8,0.00357046770238,183
241.0717663084,11,14,6,0,0,0,0,0,CHO,Lignin,242.07904277528,-0.0189742983510128,1,241.0717663084,241.0717663084,74187400,510.15,435147.5,0.129702286124257,184
241.075417660264,0,0,0,0,0,0,0,0,,None,242.082694127144,0,0,241.075417660264,241.075417660264,1420683.4,7.32,527517.3,0.00248378949577397,185
241.1081518147,12,18,5,0,0,0,0,0,CHO,Protein,242.11542828158,-0.0189714468621297,1,241.1081518147,241.1081518147,13101716,88.04,425234.8,0.0229058103849272,186
241.144537321,13,22,4,0,0,0,0,0,CHO,Protein,242.15181378788,-0.0189685962301706,1,241.144537321,241.144537321,2001309.1,11.33,476570.3,0.00349890096581466,187
242.067041195106,10,13,6,1,0,0,0,0,CHON,Lignin,243.074317661986,-0.125504355452705,1,242.067041195106,242.067041195106,8856462,58.7,439323.1,0.0154838067970114,188
242.075151281294,10,14,6,0,1,0,0,0,CHO,Lignin,243.082427748174,-0.142866655971288,0,242.075151281294,242.075151281294,8011664.5,52.86,432277,0.0140068421498873,189
242.103405581559,11,17,5,1,0,0,0,0,CHON,Protein,243.110682048439,-0.0386122039089737,1,242.103405581559,242.103405581559,2684312,16.05,493082.2,0.00469299912209857,190
242.111548668098,11,18,5,0,1,0,0,0,CHO,Protein,243.118825134978,-0.191712336186793,0,242.111548668098,242.111548668098,1948314,10.97,408282.5,0.00340624930767077,191
242.129903863163,14,17,1,3,0,0,0,0,CHON,UnsatHC,243.137180330043,-0.0746354106537714,1,242.129903863163,242.129903863163,1377055,7.02,368538.6,0.00240751369664981,192
242.9968628663,9,8,8,0,0,0,0,0,CHO,Tannin,244.00413933318,72.8590116077479,1,242.9968628663,242.9968628663,1700489,9.25,426310.3,0.00297297534121901,193
243.0510308663,10,12,7,0,0,0,0,0,CHO,Tannin,244.05830733318,-0.0188204205475996,1,243.0510308663,243.0510308663,52536472,360.54,429418.8,0.0918498360004932,194
243.070352092828,9,13,6,1,1,0,0,0,CHON,Lignin,244.077628559708,0.0550365570221369,0,243.070352092828,243.070352092828,1432733.1,7.4,490061.1,0.00250485606013815,195
243.0874163726,11,16,6,0,0,0,0,0,CHO,Lignin,244.09469283948,-0.0188176151177788,1,243.0874163726,243.0874163726,115180704,793.42,432539.8,0.201371130760767,196
243.091241746121,0,0,0,0,0,0,0,0,,None,244.098518213001,0,0,243.091241746121,243.091241746121,1840802.8,10.22,441181.8,0.0032182868177606,197
243.1238018789,12,20,5,0,0,0,0,0,CHO,Protein,244.13107834578,-0.0188148105242053,1,243.1238018789,243.1238018789,7878828,51.95,427282.5,0.013774603282765,198
244.054412274333,9,12,7,0,1,0,0,0,CHO,Tannin,245.061688741213,-0.127165991746002,0,244.054412274333,244.054412274333,6132143,39.56,432720.6,0.0107208631916047,199
244.082677018129,10,15,6,1,0,0,0,0,CHON,AminoSugar,245.089953485009,-0.0663662835503067,1,244.082677018129,244.082677018129,8428983,55.31,441379.1,0.0147364426412368,200
244.090779944681,10,16,6,0,1,0,0,0,CHO,Lignin,245.098056411561,-0.0543764452666949,0,244.090779944681,244.090779944681,11603385,77.08,412315.4,0.020286269114161,201
245.0125774242,10,14,7,0,0,0,0,0,CHO,Tannin,246.01985389108,219.896533407219,1,245.0125774242,245.0125774242,2172097.8,12.41,386455.2,0.00379749189681089,202
245.0302954242,9,10,8,0,0,0,0,0,CHO,Tannin,246.03757189108,-0.018669018503317,1,245.0302954242,245.0302954242,4110534.8,25.7,438336.8,0.00718647318484424,203
245.0489383197,10,14,7,0,0,0,0,0,CHO,Tannin,246.05621478658,72.0892887647719,1,245.0489383197,245.0489383197,3514572.3,21.61,419604.3,0.0061445482933623,204
245.059029510868,0,0,0,0,0,0,0,0,,None,246.066305977748,0,0,245.059029510868,245.059029510868,1508047.1,7.86,409113.5,0.00263652798794749,205
245.0666809305,10,14,7,0,0,0,0,0,CHO,Tannin,246.07395739738,-0.0186662581410428,1,245.0666809305,245.0666809305,107136720,732.12,430697.1,0.187307784230939,206
245.091629420944,0,0,0,0,0,0,0,0,,None,246.098905887824,0,0,245.091629420944,245.091629420944,1589464.6,8.41,486292.9,0.00277887070221597,207
245.1030664368,11,18,6,0,0,0,0,0,CHO,Protein,246.11034290368,-0.0186634983639978,1,245.1030664368,245.1030664368,52225756,355.61,424053.8,0.0913066093132743,208
245.1394519431,12,22,5,0,0,0,0,0,CHO,Protein,246.14672840998,-0.0186607396337884,1,245.1394519431,245.1394519431,2131174.5,12.13,378886.3,0.00372594544059664,209
246.061973376303,9,13,7,1,0,0,0,0,CHON,Tannin,247.069249843183,-0.194544578478438,1,246.061973376303,246.061973376303,3362806.8,20.57,445764.4,0.00587921573952174,210
246.070054346882,9,14,7,0,1,0,0,0,CHO,Tannin,247.077330813762,-0.0937838447724005,0,246.070054346882,246.070054346882,10807289,71.62,429441.6,0.0188944495979847,211
246.098298244052,10,17,6,1,0,0,0,0,CHON,AminoSugar,247.105574710932,0.0508793373508601,1,246.098298244052,246.098298244052,2888705.5,17.32,390013.2,0.005050341530903,212
246.106421214478,10,18,6,0,1,0,0,0,CHO,Protein,247.113697681358,-0.0183444227902298,0,246.106421214478,246.106421214478,6105092,39.38,445844.9,0.0106735697625056,213
247.0281834884,9,12,8,0,0,0,0,0,CHO,Tannin,248.03545995528,71.5922099331916,1,247.0281834884,247.0281834884,3110682.5,18.84,451605.4,0.00543842528052901,214
247.0459454884,9,12,8,0,0,0,0,0,CHO,Tannin,248.05322195528,-0.0185173164628177,1,247.0459454884,247.0459454884,18970912,127.59,418013.4,0.0331669617247955,215
247.0645810165,10,16,7,0,0,0,0,0,CHO,Carb,248.07185748338,71.5332448418077,1,247.0645810165,247.0645810165,13783334,92.02,421611.9,0.0240974873120529,216
247.074310071503,0,0,0,0,0,0,0,0,,None,248.081586538383,0,0,247.074310071503,247.074310071503,1468200.6,7.58,562811.6,0.00256686410777309,217
247.0823309947,10,16,7,0,0,0,0,0,CHO,Carb,248.08960746158,-0.0185146005475344,1,247.0823309947,247.0823309947,30853420,209.07,420923.9,0.0539412232906377,218
247.118716501,11,20,6,0,0,0,0,0,CHO,Protein,248.12599296788,-0.0185118854287815,1,247.118716501,247.118716501,5010742,31.87,420985.9,0.00876031095009165,219
247.583430202758,0,0,0,0,0,0,0,0,,None,248.590706669638,0,0,247.583430202758,247.583430202758,1460293.4,7.52,368976.8,0.00255303990154883,220
248.049321127584,8,12,8,0,1,0,0,0,CHO,Tannin,249.056597594464,-0.10196342682262,0,248.049321127584,248.049321127584,2664022.3,15.78,452644.8,0.00465752651523035,221
248.056462049795,12,11,5,1,0,0,0,0,CHON,Lignin,249.063738516675,-0.0644328026419131,1,248.056462049795,248.056462049795,1535320.6,8.04,416202.1,0.00268421041516033,222
248.059896012387,9,15,5,1,0,1,0,0,CHONS,AminoSugar,249.067172479267,-0.317954654976688,1,248.059896012387,248.059896012387,1772633.6,9.66,539260.6,0.00309910618758267,223
248.067916925011,9,16,7,0,1,0,0,0,CHO,Carb,249.075193391891,71.321089695352,0,248.067916925011,248.067916925011,2099292.3,11.9,456847,0.00367020559492648,224
248.085681731491,9,16,7,0,1,0,0,0,CHO,Carb,249.092958198371,-0.00197625280768705,0,248.085681731491,248.085681731491,3707489.8,22.93,432205,0.00648182714102883,225
249.0040806737,11,6,7,0,0,0,0,0,CHO,ConHC,250.01135714058,-0.0183722851883936,1,249.0040806737,249.0040806737,1728900.1,9.36,453559.4,0.00302264664148435,226
249.04046618,12,10,6,0,0,0,0,0,CHO,Lignin,250.04774264688,-0.0183696119866763,1,249.04046618,249.04046618,16243600,108.89,410957.9,0.0283987854391443,227
249.043801450416,12,10,6,0,0,0,0,0,CHO,Lignin,250.051077917296,-13.3567258494964,1,249.043801450416,249.043801450416,17562512,117.93,418561,0.0307046473725281,228
249.053491614629,0,0,0,0,0,0,0,0,,None,250.060768081509,0,0,249.053491614629,249.053491614629,2195860,12.56,465520.6,0.00383903549671251,229
249.0615955526,9,14,8,0,0,0,0,0,CHO,Carb,250.06887201948,-0.0183680597471082,1,249.0615955526,249.0615955526,2360982.5,13.7,410315.7,0.00412772017551986,230
249.0768516863,13,14,5,0,0,0,0,0,CHO,Lignin,250.08412815318,-0.0183669393355264,1,249.0768516863,249.0768516863,2034587.4,11.46,431675.6,0.0035570816216717,231
249.0802416863,13,14,5,0,0,0,0,0,CHO,Lignin,250.08751815318,-13.5736213669303,1,249.0802416863,249.0802416863,19827612,133.46,420743.6,0.0346647355856216,232
249.0898566863,10,19,5,0,0,0,1,0,CHOP,Protein,250.09713315318,-0.491500156192718,1,249.0898566863,249.0898566863,1578399.6,8.33,495208.4,0.00275952569489714,233
249.1166166863,11,22,6,0,0,0,0,0,CHO,Protein,250.12389315318,70.9459835934713,1,249.1166166863,249.1166166863,1571240.1,8.28,513642.5,0.00274700869716563,234
250.035703702724,11,9,6,1,0,0,0,0,CHON,Lignin,251.042980169604,0.0273144286521557,1,250.035703702724,250.035703702724,3046097,18.24,454610.4,0.00532551005502605,235
250.043878764077,11,10,6,0,1,0,0,0,CHO,Lignin,251.051155230957,-0.248314162062927,1,250.043878764077,250.043878764077,2210515.8,12.56,408568.4,0.00386465832167982,236
250.072129976099,12,13,5,1,0,0,0,0,CHON,Lignin,251.079406442979,-0.135056791015976,1,250.072129976099,250.072129976099,2118877,11.94,422419.1,0.00370444564597366,237
250.083586062075,12,14,5,0,1,0,0,0,CHO,Lignin,251.090862528955,-13.4777156814986,0,250.083586062075,250.083586062075,2063584.6,11.56,410646.3,0.00360777760415932,238
251.0197307379,11,8,7,0,0,0,0,0,CHO,ConHC,252.02700720478,-0.0182253482794944,1,251.0197307379,251.0197307379,9547285,62.46,429093.6,0.0166915768820557,239
251.023093725654,11,8,7,0,0,0,0,0,CHO,ConHC,252.030370192534,-13.3618064801902,1,251.023093725654,251.023093725654,4258326,26.49,385004.8,0.00744485744563579,240
251.0561162442,12,12,6,0,0,0,0,0,CHO,Lignin,252.06339271108,-0.0182227174392224,1,251.0561162442,251.0561162442,9381409,61.33,410222.4,0.0164015748545801,241
251.059476568019,12,12,6,0,0,0,0,0,CHO,Lignin,252.066753034899,-13.3493094907602,1,251.059476568019,251.059476568019,30420514,204.43,412248.7,0.0531843710775004,242
251.0925017505,13,16,5,0,0,0,0,0,CHO,Lignin,252.09977821738,-0.0182200873583676,1,251.0925017505,251.0925017505,3829804.8,23.57,459035.7,0.00669567120521343,243
251.095891959102,13,16,5,0,0,0,0,0,CHO,Lignin,252.103168425982,-13.4659231108423,1,251.095891959102,251.095891959102,14425646,95.64,406304,0.025220445318467,244
251.1288872568,14,20,4,0,0,0,0,0,CHO,Lignin,252.13616372368,-0.0182174581493249,1,251.1288872568,251.1288872568,1794872.9,9.73,426364.8,0.00313798729208025,245
252.051388154783,11,11,6,1,0,0,0,0,CHON,Lignin,253.058664621663,-0.108792018547626,1,252.051388154783,252.051388154783,4107630,25.46,392603.4,0.00718139470520034,246
252.059331135739,0,0,0,0,0,0,0,0,,None,253.066607602619,0,1,252.059331135739,252.059331135739,1426032.8,7.22,433837.1,0.00249314188458114,247
252.062895127195,11,12,6,0,1,0,0,0,CHO,Lignin,253.070171594075,-13.5481730344589,0,252.062895127195,252.062895127195,2414450,13.94,446129,0.00422119773347915,248
252.087707067707,12,15,5,1,0,0,0,0,CHON,Lignin,253.094983534587,0.154339735157649,1,252.087707067707,252.087707067707,1933434.4,10.67,411236.1,0.00338023521179176,249
252.099263040002,12,16,5,0,1,0,0,0,CHO,Lignin,253.106539506882,-13.4767161217967,0,252.099263040002,252.099263040002,1401726.3,7.06,454232.9,0.00245064668165343,250
252.9989952958,10,6,8,0,0,0,0,0,CHO,ConHC,254.00627176268,-0.0180833328320947,1,252.9989952958,252.9989952958,2885808.5,17.15,427363.2,0.00504527668804691,251
253.0353808021,11,10,7,0,0,0,0,0,CHO,Lignin,254.04265726898,-0.0180807430529437,1,253.0353808021,253.0353808021,2812605,16.65,475630.5,0.00491729456032311,252
253.038746884194,11,10,7,0,0,0,0,0,CHO,Lignin,254.046023351074,-13.2679714085214,1,253.038746884194,253.038746884194,3602110.3,22.02,407469.8,0.00629759151529413,253
253.0717663084,12,14,6,0,0,0,0,0,CHO,Lignin,254.07904277528,-0.0180781537918103,1,253.0717663084,253.0717663084,19394762,129.44,414192.8,0.0339079812776274,254
253.075144161643,12,14,6,0,0,0,0,0,CHO,Lignin,254.082420628523,-13.3123988445929,1,253.075144161643,253.075144161643,10389707,68.19,418998.6,0.0181643884279701,255
253.1081518147,13,18,5,0,0,0,0,0,CHO,Lignin,254.11542828158,-0.0180755651603178,1,253.1081518147,253.1081518147,6703318,43.11,399854.8,0.0117194519449108,256
253.144537321,14,22,4,0,0,0,0,0,CHO,Lipid,254.15181378788,-0.0180729773818549,1,253.144537321,253.144537321,1424098.5,7.21,501276.3,0.00248976013603556,257
254.030665318807,10,9,7,1,0,0,0,0,CHON,Tannin,255.037941785687,-0.157376141473635,1,254.030665318807,254.030665318807,2123541,11.96,385479,0.00371259974575992,258
254.066997607162,11,13,6,1,0,0,0,0,CHON,Lignin,255.074274074042,0.0512833294390842,1,254.066997607162,254.066997607162,4148257.5,25.73,416503.3,0.00725242401246159,259
254.07517467206,11,14,6,0,1,0,0,0,CHO,Lignin,255.08245113894,-0.227844525749543,1,254.07517467206,254.07517467206,2834980.5,16.8,415835,0.00495641378411547,260
254.103395896041,12,17,5,1,0,0,0,0,CHON,Lignin,255.110672362921,0.00116999974156473,1,254.103395896041,254.103395896041,2360366.3,13.57,442688.8,0.00412664286928309,261
254.9968488663,10,8,6,0,0,1,0,0,CHOS,Lignin,256.00412533318,0.130256573040515,1,254.9968488663,254.9968488663,1506919.5,7.76,401569.8,0.00263455659795628,262
255.0510308663,11,12,7,0,0,0,0,0,CHO,Lignin,256.05830733318,-0.0179384142228553,1,255.0510308663,255.0510308663,27501434,183.03,404842.9,0.0480809256220781,263
255.062278769807,11,12,7,0,0,0,0,0,CHO,Lignin,256.069555236687,-43.9431262222814,1,255.062278769807,255.062278769807,1892990.5,10.3,414735.4,0.00330952689353582,264
255.0874163726,12,16,6,0,0,0,0,0,CHO,Lignin,256.09469283948,-0.0179358655629183,1,255.0874163726,255.0874163726,71439240,479.38,410108.3,0.124897661152425,265
255.1238018789,13,20,5,0,0,0,0,0,CHO,Protein,256.13107834578,-0.0179333176270971,1,255.1238018789,255.1238018789,8828820,57.08,408852.2,0.01543548011899,266
256.046301095179,10,11,7,1,0,0,0,0,CHON,Tannin,257.053577562059,-0.100559033370834,1,256.046301095179,256.046301095179,2266076,12.82,414314.4,0.00396179455987554,267
256.054434089999,10,12,7,0,1,0,0,0,CHO,Lignin,257.061710556879,-0.206095177923388,1,256.054434089999,256.054434089999,2996958.8,17.75,443000.8,0.00523960143879161,268
256.082694071999,11,15,6,1,0,0,0,0,CHON,Lignin,257.089970538879,-0.129602794721018,1,256.082694071999,256.082694071999,14226665,93.49,406480.4,0.0248725656165865,269
256.090786066844,11,16,6,0,1,0,0,0,CHO,Lignin,257.098062533724,-0.0756509960170836,0,256.090786066844,256.090786066844,10009836,65.05,394592.9,0.0175002576303912,270
256.9761554242,9,6,7,0,0,1,0,0,CHOS,ConHC,257.98343189108,-0.0335439371083707,1,256.9761554242,256.9761554242,1647657.8,8.64,399651.9,0.00288061023044969,271
257.0302954242,10,10,8,0,0,0,0,0,CHO,Tannin,258.03757189108,-0.0178008184950858,1,257.0302954242,257.0302954242,10196541,66.3,419299,0.0178266751262305,272
257.0666809305,11,14,7,0,0,0,0,0,CHO,Lignin,258.07395739738,-0.0177983090014638,1,257.0666809305,257.0666809305,155096656,1043.63,411965.8,0.271156434292446,273
257.077957467575,12,18,6,0,0,0,0,0,CHO,Protein,258.085233934455,97.2716476736119,1,257.077957467575,257.077957467575,2892366.5,17.04,411324.7,0.00505674207964175,274
257.08609213363,10,15,6,1,1,0,0,0,CHON,Lignin,258.09336860051,-0.296572556349312,0,257.08609213363,257.08609213363,2112337.5,11.78,436478.9,0.00369301259804221,275
257.1030664368,12,18,6,0,0,0,0,0,CHO,Protein,258.11034290368,-0.0177957997749042,1,257.1030664368,257.1030664368,101209688,680.17,410707.7,0.176945517857786,276
257.1394519431,13,22,5,0,0,0,0,0,CHO,Protein,258.14672840998,-0.0177932914758883,1,257.1394519431,257.1394519431,5806693,36.7,387258.2,0.0101518769618792,277
258.007797159265,9,9,6,1,0,1,0,0,CHONS,Tannin,259.015073626145,-0.0614228535165228,1,258.007797159265,258.007797159265,3874208,23.66,359843.5,0.00677330159192644,278
258.06192743643,10,13,7,1,0,0,0,0,CHON,Tannin,259.06920390331,-0.00820672771822384,1,258.06192743643,258.06192743643,14008244,92.01,404485.7,0.0244906988435556,279
258.070056478054,10,14,7,0,1,0,0,0,CHO,Lignin,259.077332944934,-0.0976659504610235,0,258.070056478054,258.070056478054,16068535,105.91,395206.8,0.0280927182266481,280
258.098339622873,11,17,6,1,0,0,0,0,CHON,Protein,259.105616089753,-0.1111757192339,1,258.098339622873,258.098339622873,8560577,55.27,410984.6,0.0149665092379936,281
258.106445664379,11,18,6,0,1,0,0,0,CHO,Protein,259.113722131259,-0.111854589617246,0,258.106445664379,258.106445664379,12601284,82.52,412970.3,0.0220309020521142,282
258.9918654884,9,8,9,0,0,0,0,0,CHO,Tannin,259.99914195528,68.0383030766009,1,258.9918654884,258.9918654884,1417480.6,7.09,416385.6,0.00247819002090359,283
259.0282034884,10,12,8,0,0,0,0,0,CHO,Tannin,260.03547995528,68.2114868442823,1,259.0282034884,259.0282034884,3338006,20.04,376494.5,0.0058358563488744,284
259.0459454884,10,12,8,0,0,0,0,0,CHO,Tannin,260.05322195528,-0.0176628458882761,1,259.0459454884,259.0459454884,91822368,616.85,406028.1,0.160533608765677,285
259.064593948282,11,16,7,0,0,0,0,0,CHO,Lignin,260.071870415162,68.1828954056871,1,259.064593948282,259.064593948282,4927779.5,30.76,391336.2,0.00861526710285366,286
259.0823309947,11,16,7,0,0,0,0,0,CHO,Lignin,260.08960746158,-0.0176603749260696,1,259.0823309947,259.0823309947,161225008,1084.96,409940.4,0.281870669655515,287
259.10727622832,0,0,0,0,0,0,0,0,,None,260.1145526952,0,0,259.10727622832,259.10727622832,1570355.1,8.12,472823.5,0.00274546144624135,288
