8875	8	3	0.001																																																															
id	mf	name	m_mj0	p_mj0	m_mj1	p_mj1	m_mj2	p_mj2	m_mj3	p_mj3	m_mj4	p_mj4	m_mj5	p_mj5	m_mj6	p_mj6	m_mj7	p_mj7	m_mn0_0	p_mn0_0	m_mn0_1	p_mn0_1	m_mn0_2	p_mn0_2	m_mn1_0	p_mn1_0	m_mn1_1	p_mn1_1	m_mn1_2	p_mn1_2	m_mn2_0	p_mn2_0	m_mn2_1	p_mn2_1	m_mn2_2	p_mn2_2	m_mn3_0	p_mn3_0	m_mn3_1	p_mn3_1	m_mn3_2	p_mn3_2	m_mn4_0	p_mn4_0	m_mn4_1	p_mn4_1	m_mn4_2	p_mn4_2	m_mn5_0	p_mn5_0	m_mn5_1	p_mn5_1	m_mn5_2	p_mn5_2	m_mn6_0	p_mn6_0	m_mn6_1	p_mn6_1	m_mn6_2	p_mn6_2	m_mn7_0	p_mn7_0	m_mn7_1	p_mn7_1	m_mn7_2	p_mn7_2
6585	C25H33O9Cl		512.1813103	1	513.1846652	0.2703932	514.1783602	0.3199578	515.1817151	0.08651441	516.1850699	0.0112286	517.1859614	0.001600079	0	0	0	0	0	0	0	0	0	0	0	0	513.1855274	0.003428331	513.1875871	0.003795437	514.1855567	0.01849494	514.18802	0.03509399	514.1909419	0.00102626	515.184637	0.001214379	515.1889115	0.005000907	515.1913748	0.002910014	0	0	0	0	516.1826066	0.0059176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6586	C29H33O6Cl		512.1965665	1	513.1999213	0.3136561	514.1936164	0.3199578	515.1969712	0.1003567	516.200326	0.01519603	517.2036809	0.001479205	0	0	0	0	0	0	0	0	0	0	0	0	513.2007835	0.002285554	513.2028432	0.003795437	514.2008128	0.01232996	514.2032761	0.04749387	514.206198	0.001190462	515.1998931	0.001214379	515.2041677	0.003867368	515.206631	0.004623127	0	0	0	0	516.1978627	0.003945067	0	0	0	0	517.2012176	0.001237394	0	0	0	0	0	0	0	0	0	0	0	0
6587	C27H38O5Cl2		512.2096297	1	513.2129845	0.2920247	514.2066796	0.6399155	515.2100344	0.1868711	516.2037295	0.102373	517.2070843	0.02989543	518.2104392	0.004203431	0	0	0	0	0	0	0	0	0	0	513.2138468	0.001904628	513.2159064	0.004370503	514.2138761	0.01027497	514.2163394	0.04105997	514.2192613	0.001276295	515.2129563	0.002796752	515.2172309	0.003000544	515.2196942	0.003700779	0	0	516.210926	0.006575112	516.2133893	0.02627491	0	0	517.2142808	0.001920095	517.2167441	0.002368186	0	0	0	0	518.2079759	0.001051879	0	0	0	0	0	0
6588	C33H33O3Cl		512.2118226	1	513.2151774	0.356919	514.2088725	0.3199578	515.2122273	0.114199	516.2155822	0.01976233	517.218937	0.002208688	0	0	0	0	0	0	0	0	0	0	0	0	513.2160397	0.001142777	513.2180993	0.003795437	514.216069	0.006164981	514.2185323	0.06176543	514.2214542	0.001354664	515.2151493	0.001214379	515.2194238	0.002200399	515.2218871	0.00690306	0	0	0	0	516.2131189	0.001972534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6589	C26H37O8Cl		512.2176958	1	513.2210507	0.2812089	514.2147457	0.3199578	515.2181006	0.08997498	516.2214554	0.01216431	517.222347	0.001479184	0	0	0	0	0	0	0	0	0	0	0	0	513.2219129	0.003047405	513.2239726	0.004255489	514.2219422	0.01643995	514.2244055	0.03801849	514.2273274	0.001196682	515.2210225	0.001361577	515.225297	0.004623061	515.2277603	0.003289582	0	0	0	0	516.2189921	0.005260089	0	0	0	0	517.2248102	0.001052527	0	0	0	0	0	0	0	0	0	0	0	0
6590	C30H37O5Cl		512.232952	1	513.2363068	0.3244719	514.2300019	0.3199578	515.2333567	0.1038173	516.2367115	0.01628146	517.2400664	0.001643562	0	0	0	0	0	0	0	0	0	0	0	0	513.237169	0.001904628	513.2392287	0.004255489	514.2371983	0.01027497	514.2396616	0.05088629	514.2425835	0.001380787	515.2362786	0.001361577	515.2405532	0.003333938	515.2430165	0.005136808	0	0	0	0	516.2342483	0.003287556	0	0	0	0	517.2376031	0.001066719	0	0	0	0	0	0	0	0	0	0	0	0
6591	C28H42O4Cl2		512.2460152	1	513.24937	0.3028404	514.2430651	0.6399155	515.2464199	0.1937923	516.240115	0.102373	517.2434698	0.03100267	518.2468247	0.004526772	0	0	0	0	0	0	0	0	0	0	513.2502323	0.001523703	513.2522919	0.004830556	514.2502616	0.008219974	514.2527249	0.04421843	514.2556468	0.001462887	515.2493418	0.003091147	515.2536164	0.00248934	515.2560797	0.004144873	0	0	516.2473115	0.005260089	516.2497748	0.02829606	0	0	517.2506663	0.001592968	517.2531296	0.002652369	0	0	0	0	0	0	0	0	0	0	0	0
6592	C31H41O4Cl		512.2693375	1	513.2726923	0.3352876	514.2663874	0.3199578	515.2697422	0.1072779	516.2730971	0.01740432	517.2764519	0.001819658	0	0	0	0	0	0	0	0	0	0	0	0	513.2735546	0.001523703	513.2756142	0.004715542	514.2735839	0.008219974	514.2760471	0.05439569	514.2789691	0.001581063	515.2726641	0.001508774	515.2769387	0.002756055	515.279402	0.00568718	0	0	0	0	516.2706338	0.002630045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6593	C28H45O6Cl		512.2904668	1	513.2938217	0.3028404	514.2875168	0.3199578	515.2908716	0.09689613	516.2942264	0.01414803	517.2975813	0.001326184	0	0	0	0	0	0	0	0	0	0	0	0	513.2946839	0.002285554	513.2967436	0.005175595	514.2947132	0.01232996	514.2971765	0.04421843	514.3000984	0.001567379	515.2937935	0.001655972	515.2980681	0.003734011	515.3005314	0.004144873	0	0	0	0	516.2917631	0.003945067	0	0	0	0	517.295118	0.001194726	0	0	0	0	0	0	0	0	0	0	0	0
6594	C34H53OCl		512.378494	1	513.3818488	0.3677348	514.3755439	0.3199578	515.3788987	0.1176596	516.3822536	0.02099747	517.3856084	0.002422432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513.3847707	0.006095701	514.3827404	0.002054994	514.3852037	0.06562576	514.3881256	0.002241601	0	0	515.3818207	0.001950367	515.3885585	0.007571098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6595	C19H12O4Cl6		513.8866749	0.5209021	514.8900298	0.1070448	515.8837249	1	516.8870797	0.2054988	517.8807748	0.7998944	518.8841296	0.1643774	519.8778247	0.3412432	521.8748746	0.08188757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515.8909213	0.004281802	515.8933846	0.0104199	0	0	516.8879419	0.001523703	516.8900016	0.001380159	0	0	517.8879712	0.008219974	517.8904345	0.02000358	0	0	0	0	518.8913261	0.001689195	0	0	519.8850211	0.006575112	519.8874844	0.01600075	0	0	521.8820711	0.002805011	521.8845343	0.006826085
6596	C21H10O7Cl4		513.9180634	0.7813531	514.9214182	0.177469	515.9151133	1	516.9184681	0.2271303	517.9121632	0.4799366	518.915518	0.1090081	519.9092131	0.102373	520.9125679	0.023252	0	0	0	0	0	0	0	0	0	0	514.9222805	0.002083462	0	0	515.9223098	0.01123973	515.9247731	0.01919456	0	0	516.9193304	0.002666479	516.9256646	0.002552883	0	0	517.9193597	0.01438496	517.921823	0.0245658	0	0	518.9227145	0.003267259	518.9251778	0.001682748	0	0	519.9164096	0.006903867	519.9188729	0.01179003	0	0	0	0	520.9197644	0.001568077
6597	C23H15O3Cl5		513.9463827	0.6250825	514.9497376	0.1554966	515.9434326	1	516.9467875	0.2487617	517.9404826	0.6399155	518.9438374	0.1591865	519.9375325	0.2047459	520.9408873	0.05093296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515.9506291	0.003853622	515.9530924	0.0184999	0	0	516.9497094	0.001725198	516.9564473	0.001400629	0	0	517.947679	0.006164981	517.9501423	0.02959593	0	0	518.9510339	0.001533611	518.9534972	0.002240711	0	0	519.9447289	0.003945067	519.9471922	0.0189389	0	0	0	0	520.9505471	0.001433866
6598	C22H14O6Cl4		513.9544489	0.7813531	514.9578037	0.1859199	515.9514988	1	516.9548536	0.237946	517.9485487	0.4799366	518.9519035	0.114199	519.9455986	0.102373	520.9489535	0.02435924	0	0	0	0	0	0	0	0	0	0	514.958666	0.001785825	0	0	515.9586953	0.009634054	515.9611586	0.02111402	516.9557159	0.002285554	516.9577755	0.001610185	516.9620501	0.002292385	0	0	517.9557452	0.01232996	517.9582085	0.02702237	0	0	518.9591	0.002933865	518.9615633	0.001948444	0	0	519.9527951	0.0059176	519.9552584	0.01296903	0	0	0	0	0	0
6599	C21H20O2Cl6		513.959446	0.5209021	514.9628008	0.1183126	515.9564959	1	516.9598507	0.2271303	517.9535458	0.7998944	518.9569006	0.1816802	519.9505957	0.3412432	521.9476456	0.08188757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515.9636923	0.002140901	515.9661556	0.01279637	0	0	0	0	516.9627726	0.002300265	0	0	517.9607423	0.004109987	517.9632055	0.0245658	0	0	518.9598225	0.001839969	518.9665604	0.001682748	0	0	519.9577922	0.003287556	519.9602555	0.01965004	0	0	521.9548421	0.001402505	521.9573054	0.008382912
6600	C20H12O12Cl2		513.9705812	1	514.973936	0.2163146	515.9676311	0.6399155	516.9709859	0.1384231	517.964681	0.102373	518.9680358	0.02214476	519.9689274	0.00252451	0	0	0	0	0	0	0	0	0	0	514.9747983	0.004571108	514.9768579	0.001380159	0	0	515.9748276	0.02465992	515.9772909	0.0222262	516.9718482	0.002925123	516.9781824	0.0053343	516.9806457	0.001442355	0	0	517.9718775	0.01578027	517.9743408	0.01422289	0	0	0	0	518.9752323	0.003413502	0	0	0	0	519.9713907	0.002275362	0	0	0	0	0	0
6601	C25H13O6Cl3		513.9777712	1	514.981126	0.2703932	515.9748211	0.9598733	516.9781759	0.2595432	517.971871	0.3071189	518.9752258	0.08304287	519.9689209	0.03275502	520.9722757	0.008856736	0	0	0	0	0	0	0	0	514.9819883	0.002285554	514.9840479	0.001495172	0	0	515.9820176	0.01232996	515.9844808	0.03509399	516.9790382	0.002193842	516.9853724	0.003333938	516.9878357	0.002910014	0	0	517.9790675	0.0118352	517.9815308	0.03368579	0	0	518.9824223	0.003200158	518.9848856	0.002793245	0	0	519.9761174	0.003786764	519.9785807	0.01077803	0	0	0	0	520.9794722	0.001023915
6602	C27H18O2Cl4		514.0060905	0.7813531	515.0094454	0.2281744	516.0031404	1	517.0064953	0.2920247	518.0001904	0.4799366	519.0035452	0.1401533	519.9972403	0.102373	521.0005951	0.02989543	0	0	0	0	0	0	0	0	0	0	515.0123673	0.001617587	0	0	516.0103369	0.003211351	516.0128002	0.03208234	0	0	517.0094172	0.002070238	517.016155	0.002891615	0	0	518.0073868	0.004109987	518.0098501	0.04105997	0	0	519.0107417	0.001200218	519.013205	0.003700779	0	0	520.0044367	0.001972534	520.0069	0.01970619	0	0	0	0	521.0102549	0.00177614
6603	C26H17O5Cl3		514.0141567	1	515.0175115	0.2812089	516.0112066	0.9598733	517.0145614	0.2699249	518.0082565	0.3071189	519.0116113	0.08636458	520.0053064	0.03275502	521.0086613	0.009211006	0	0	0	0	0	0	0	0	515.0183738	0.001904628	515.0204334	0.001955225	0	0	516.0184031	0.01027497	516.0208664	0.03801849	517.0174833	0.001876768	517.0217579	0.002889413	517.0242212	0.003289582	0	0	518.015453	0.009862668	518.0179163	0.03649294	0	0	519.0188078	0.00277347	519.0212711	0.003157581	0	0	520.0125029	0.003155637	520.0149662	0.0116762	0	0	0	0	521.018321	0.001010293
6604	C20H15O14Cl		514.0150328	1	515.0183877	0.2163146	516.0120827	0.3199578	517.0154376	0.06921153	518.0163291	0.009205156	519.019684	0.001991209	0	0	0	0	0	0	0	0	0	0	0	0	515.0192499	0.005332959	515.0213096	0.001725198	516.0192792	0.02876991	516.0217425	0.0222262	516.0226048	0.001153597	517.0162998	0.001706322	517.0226341	0.006223351	517.0250973	0.001442355	0	0	0	0	518.0187924	0.007111444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6605	C25H16O8Cl2		514.0222228	1	515.0255777	0.2703932	516.0192727	0.6399155	517.0226276	0.1730288	518.0163226	0.102373	519.0196775	0.02768096	520.0230323	0.003592676	0	0	0	0	0	0	0	0	0	0	515.0264399	0.003047405	515.0284996	0.001840212	0	0	516.0264692	0.01643995	516.0289325	0.03509399	517.0234898	0.001950082	517.029824	0.004445251	517.0322873	0.002910014	0	0	518.0235191	0.01052018	518.0259824	0.02245719	0	0	519.026874	0.002844585	519.0293373	0.001862163	0	0	0	0	520.020569	0.001683006	0	0	0	0	0	0
6606	C24H22O4Cl4		514.0272199	0.7813531	515.0305747	0.2028217	516.0242698	1	517.0276247	0.2595775	518.0213197	0.4799366	519.0246746	0.1245807	520.0183696	0.102373	521.0217245	0.02657372	0	0	0	0	0	0	0	0	0	0	515.0334966	0.001977051	0	0	516.0314663	0.006422703	516.0339296	0.02522714	517.0305466	0.002530291	517.0348211	0.001667189	517.0372844	0.002000899	0	0	518.0285162	0.008219974	518.0309795	0.03228647	0	0	519.031871	0.00213372	519.0343343	0.002560813	0	0	520.0255661	0.003945067	520.0280294	0.01549546	0	0	0	0	0	0
6607	C22H20O10Cl2		514.0433522	1	515.046707	0.237946	516.0404021	0.6399155	517.0437569	0.1522654	518.037452	0.102373	519.0408069	0.02435924	520.0441617	0.002766361	0	0	0	0	0	0	0	0	0	0	515.0475693	0.003809256	515.0496289	0.002300265	0	0	516.0475986	0.02054994	516.0500619	0.02702237	517.0446192	0.002437602	517.0509534	0.004889776	517.0534167	0.001948444	0	0	518.0446485	0.01315022	518.0471118	0.01729204	0	0	519.0480033	0.003129043	519.0504666	0.00124684	0	0	0	0	520.0416984	0.002103758	0	0	0	0	0	0
6608	C28H15O8Cl		514.0455451	1	515.0489	0.3028404	516.042595	0.3199578	517.0459499	0.09689613	518.0493047	0.01414803	519.0501962	0.001592968	0	0	0	0	0	0	0	0	0	0	0	0	515.0497622	0.003047405	515.0518219	0.001725198	0	0	516.0497915	0.01643995	516.0522548	0.04421843	0	0	517.0531463	0.004978681	517.0556096	0.004144873	0	0	0	0	518.0468414	0.005260089	0	0	0	0	519.0526595	0.001326184	0	0	0	0	0	0	0	0	0	0	0	0
6609	C27H21O4Cl3		514.0505422	1	515.053897	0.2920247	516.0475921	0.9598733	517.0509469	0.2803067	518.044642	0.3071189	519.0479968	0.0896863	520.0416919	0.03275502	521.0450468	0.009565275	0	0	0	0	0	0	0	0	515.0547593	0.001523703	515.0568189	0.002415278	0	0	516.0547886	0.008219974	516.0572519	0.04105997	517.0538688	0.002318361	517.0581434	0.002400435	517.0606067	0.003700779	0	0	518.0518385	0.007890134	518.0543018	0.03941237	0	0	519.0551933	0.002304114	519.0576566	0.003552279	0	0	520.0488884	0.00252451	520.0513517	0.01261029	0	0	0	0	521.0547065	0.001136579
6610	C21H19O13Cl		514.0514183	1	515.0547732	0.2271303	516.0484683	0.3199578	517.0518231	0.0726721	518.0527146	0.008547645	519.0560695	0.001941429	0	0	0	0	0	0	0	0	0	0	0	0	515.0556354	0.004952034	515.0576951	0.002185251	516.0556647	0.02671492	516.058128	0.0245658	516.0589903	0.001124757	517.0526853	0.001584442	517.0590196	0.006067767	517.0614829	0.001682748	0	0	0	0	518.0551779	0.007860017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6611	C26H20O7Cl2		514.0586083	1	515.0619632	0.2812089	516.0556582	0.6399155	517.0590131	0.17995	518.0527082	0.102373	519.056063	0.02878819	520.0594178	0.003892066	0	0	0	0	0	0	0	0	0	0	515.0628254	0.002666479	515.0648851	0.002300265	0	0	516.0628547	0.01438496	516.065318	0.03801849	517.0598753	0.001706322	517.0662096	0.004045178	517.0686729	0.003289582	0	0	518.0599046	0.009205156	518.0623679	0.02432862	0	0	519.0632595	0.002588572	519.0657228	0.002105054	0	0	0	0	520.0569545	0.001472631	0	0	0	0	0	0
6612	C25H26O3Cl4		514.0636054	0.7813531	515.0669603	0.2112726	516.0606553	1	517.0640102	0.2703932	518.0577052	0.4799366	519.0610601	0.1297716	520.0547551	0.102373	521.05811	0.02768096	0	0	0	0	0	0	0	0	0	0	515.0698822	0.002336515	0	0	516.0678518	0.004817027	516.0703151	0.0274208	0	0	517.0669321	0.002990344	517.0736699	0.002273749	0	0	518.0649017	0.006164981	518.067365	0.03509399	519.063982	0.001435176	519.0682565	0.001666969	519.0707198	0.002910014	0	0	520.0619516	0.0029588	520.0644149	0.01684289	0	0	0	0	521.0677697	0.001396623
6613	C19H24O12Cl2		514.0644816	1	515.0678364	0.2054988	516.0615315	0.6399155	517.0648863	0.1315019	518.0585814	0.102373	519.0619362	0.02103753	520.0628278	0.00252451	0	0	0	0	0	0	0	0	0	0	515.0686986	0.004571108	515.0707583	0.002760317	0	0	516.0687279	0.02465992	516.0711912	0.02000358	517.0657486	0.002925123	517.0678082	0.00176637	517.0720828	0.005067586	0	0	518.0657779	0.01578027	518.0682412	0.0128006	0	0	0	0	519.0691327	0.003242827	0	0	0	0	520.0652911	0.002047826	0	0	0	0	0	0
6614	C25H19O10Cl		514.0666745	1	515.0700293	0.2703932	516.0637244	0.3199578	517.0670792	0.08651441	518.0704341	0.0112286	519.0713256	0.001777866	0	0	0	0	0	0	0	0	0	0	0	0	515.0708916	0.003809256	515.0729512	0.002185251	516.0709209	0.02054994	516.0733842	0.03509399	516.0742464	0.001029997	517.0679415	0.001218801	517.0742757	0.005556563	517.076739	0.002910014	0	0	0	0	518.0679708	0.006575112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6615	C24H25O6Cl3		514.0716716	1	515.0750264	0.2595775	516.0687215	0.9598733	517.0720763	0.2491615	518.0657714	0.3071189	519.0691262	0.07972115	520.0628213	0.03275502	521.0661761	0.008502468	0	0	0	0	0	0	0	0	515.0758886	0.002285554	515.0779483	0.002875331	0	0	516.0759179	0.01232996	516.0783812	0.03228647	517.0749982	0.002759953	517.0792728	0.00320058	517.0817361	0.002560813	0	0	518.0729678	0.0118352	518.0754311	0.03099092	0	0	519.0763227	0.003072152	519.078786	0.002458056	0	0	520.0700178	0.003786764	520.0724811	0.009915787	0	0	0	0	0	0
6616	C30H20O4Cl2		514.0738645	1	515.0772193	0.3244719	516.0709144	0.6399155	517.0742692	0.2076346	518.0679643	0.102373	519.0713191	0.03321715	520.074674	0.005209381	0	0	0	0	0	0	0	0	0	0	515.0780816	0.001523703	515.0801412	0.002300265	0	0	516.0781109	0.008219974	516.0805742	0.05088629	517.0771911	0.001471975	517.0814657	0.00266715	517.083929	0.005136808	0	0	518.0751608	0.005260089	518.0776241	0.03256293	0	0	519.0785156	0.001706751	519.0809789	0.003287123	0	0	0	0	0	0	0	0	0	0	0	0
6617	C28H25O3Cl3		514.0869277	1	515.0902825	0.3028404	516.0839776	0.9598733	517.0873324	0.2906884	518.0810275	0.3071189	519.0843824	0.09300801	520.0780774	0.03275502	521.0814323	0.009919545	0	0	0	0	0	0	0	0	515.0911448	0.001142777	515.0932044	0.002875331	0	0	516.0911741	0.006164981	516.0936374	0.04421843	517.0902544	0.002759953	517.0945289	0.001867005	517.0969922	0.004144873	0	0	518.088224	0.0059176	518.0906873	0.04244409	0	0	519.0915788	0.001792089	519.0940421	0.003978553	0	0	520.0852739	0.001893382	520.0877372	0.01358032	0	0	0	0	521.091092	0.001272969
6618	C22H23O12Cl		514.0878039	1	515.0911587	0.237946	516.0848538	0.3199578	517.0882086	0.07613268	518.0915634	0.008646019	519.092455	0.001877426	0	0	0	0	0	0	0	0	0	0	0	0	515.0920209	0.004571108	515.0940806	0.002645304	516.0920502	0.02465992	516.0945135	0.02702237	516.0953758	0.001087677	517.0890708	0.001462561	517.0954051	0.005867731	517.0978684	0.001948444	0	0	0	0	518.0891001	0.007890134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6619	C26H30O2Cl4		514.0999909	0.7813531	515.1033458	0.2197235	516.0970408	1	517.1003957	0.2812089	518.0940907	0.4799366	519.0974456	0.1349625	520.0911407	0.102373	521.0944955	0.02878819	0	0	0	0	0	0	0	0	0	0	515.1062677	0.002695978	0	0	516.1042373	0.003211351	516.1067006	0.02970587	0	0	517.1033176	0.003450397	517.1100554	0.002570325	0	0	518.1012872	0.004109987	518.1037505	0.03801849	519.1003675	0.001655972	519.104642	0.001155765	519.1071053	0.003289582	0	0	520.0983371	0.001972534	520.1008004	0.01824647	0	0	0	0	521.1041553	0.001578791
6620	C20H28O11Cl2		514.1008671	1	515.1042219	0.2163146	516.097917	0.6399155	517.1012718	0.1384231	518.0949669	0.102373	519.0983217	0.02214476	520.0992133	0.002314134	0	0	0	0	0	0	0	0	0	0	515.1050842	0.004190182	515.1071438	0.00322037	0	0	516.1051135	0.02260493	516.1075767	0.0222262	517.1021341	0.002681363	517.1041937	0.002060765	517.1084683	0.004889776	0	0	518.1021634	0.01446525	518.1046267	0.01422289	0	0	0	0	519.1055182	0.003129043	0	0	0	0	520.1016766	0.002275362	0	0	0	0	0	0
6621	C25H29O5Cl3		514.1080571	1	515.1114119	0.2703932	516.105107	0.9598733	517.1084618	0.2595432	518.1021569	0.3071189	519.1055117	0.08304287	520.0992068	0.03275502	521.1025616	0.008856736	0	0	0	0	0	0	0	0	515.1122741	0.001904628	515.1143338	0.003335383	0	0	516.1123034	0.01027497	516.1147667	0.03509399	517.1113837	0.003201546	517.1156583	0.002778282	517.1181216	0.002910014	0	0	518.1093534	0.009862668	518.1118167	0.03368579	519.1084336	0.001024359	519.1127082	0.002666798	519.1151715	0.002793245	0	0	520.1064033	0.003155637	520.1088666	0.01077803	0	0	0	0	0	0
6622	C31H24O3Cl2		514.11025	1	515.1136048	0.3352876	516.1072999	0.6399155	517.1106547	0.2145557	518.1043498	0.102373	519.1077046	0.03432439	520.1110595	0.005568648	0	0	0	0	0	0	0	0	0	0	515.1144671	0.001142777	515.1165267	0.002760317	0	0	516.1144964	0.006164981	516.1169597	0.05439569	517.1135766	0.00176637	517.1178512	0.002067042	517.1203145	0.00568718	0	0	518.1115463	0.003945067	518.1140096	0.03480865	0	0	519.1149011	0.001322732	519.1173644	0.003639315	0	0	0	0	0	0	0	0	0	0	0	0
6623	C30H23O6Cl		514.1183161	1	515.121671	0.3244719	516.115366	0.3199578	517.1187209	0.1038173	518.1220757	0.01628146	519.1254306	0.001643562	0	0	0	0	0	0	0	0	0	0	0	0	515.1225332	0.002285554	515.1245929	0.002645304	0	0	516.1225625	0.01232996	516.1250258	0.05088629	0	0	517.1259174	0.004000726	517.1283806	0.005136808	0	0	0	0	518.1196124	0.003945067	0	0	0	0	519.1229673	0.001280063	0	0	0	0	0	0	0	0	0	0	0	0
6624	C23H27O11Cl		514.1241894	1	515.1275442	0.2487617	516.1212393	0.3199578	517.1245941	0.07959326	518.1279489	0.009469449	519.1288405	0.0017992	0	0	0	0	0	0	0	0	0	0	0	0	515.1284064	0.004190182	515.1304661	0.003105357	516.1284357	0.02260493	516.130899	0.02959593	516.1317613	0.001042357	517.1254564	0.001340681	517.1317906	0.005623242	517.1342539	0.002240711	0	0	0	0	518.1254857	0.007232623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6625	C22H33O7Cl3		514.1291864	1	515.1325413	0.237946	516.1262363	0.9598733	517.1295912	0.228398	518.1232863	0.3071189	519.1266411	0.07307772	520.1203362	0.03275502	521.123691	0.007793928	0	0	0	0	0	0	0	0	515.1334035	0.002666479	515.1354632	0.003795437	0	0	516.1334328	0.01438496	516.1358961	0.02702237	517.1304534	0.002559483	517.1325131	0.003643138	517.1367877	0.003422843	0	0	518.1304827	0.01380773	518.132946	0.02593806	519.129563	0.00116565	519.1338376	0.003285496	519.1363009	0.00187026	0	0	520.1275326	0.004417892	520.1299959	0.008299083	0	0	0	0	521.1308875	0.00105122
6626	C27H27O8Cl		514.1394455	1	515.1428003	0.2920247	516.1364954	0.3199578	517.1398503	0.09343556	518.1432051	0.01313746	519.1440966	0.001536076	0	0	0	0	0	0	0	0	0	0	0	0	515.1436626	0.003047405	515.1457222	0.003105357	0	0	516.1436919	0.01643995	516.1461552	0.04105997	0	0	517.1470467	0.004800871	517.14951	0.003700779	0	0	0	0	518.1407418	0.005260089	0	0	0	0	519.1465599	0.001184093	0	0	0	0	0	0	0	0	0	0	0	0
6627	C25H32O7Cl2		514.1525087	1	515.1558636	0.2703932	516.1495586	0.6399155	517.1529135	0.1730288	518.1466085	0.102373	519.1499634	0.02768096	520.1533182	0.003592676	0	0	0	0	0	0	0	0	0	0	515.1567258	0.002666479	515.1587855	0.003680423	0	0	516.1567551	0.01438496	516.1592184	0.03509399	517.1558354	0.00235516	517.1601099	0.003889594	517.1625732	0.002910014	0	0	518.153805	0.009205156	518.1562683	0.02245719	0	0	519.1571599	0.002489012	519.1596231	0.001862163	0	0	0	0	520.1508549	0.001472631	0	0	0	0	0	0
6628	C31H27O5Cl		514.1547016	1	515.1580565	0.3352876	516.1517516	0.3199578	517.1551064	0.1072779	518.1584612	0.01740432	519.1618161	0.001819658	0	0	0	0	0	0	0	0	0	0	0	0	515.1589187	0.001904628	515.1609784	0.003105357	516.158948	0.01027497	516.1614113	0.05439569	516.1643332	0.001041188	0	0	517.1623029	0.003445069	517.1647662	0.00568718	0	0	0	0	518.1559979	0.003287556	0	0	0	0	519.1593528	0.001102277	0	0	0	0	0	0	0	0	0	0	0	0
6629	C24H31O10Cl		514.1605749	1	515.1639297	0.2595775	516.1576248	0.3199578	517.1609796	0.08305383	518.1643345	0.01033031	519.165226	0.001706751	0	0	0	0	0	0	0	0	0	0	0	0	515.164792	0.003809256	515.1668516	0.00356541	0	0	516.1648213	0.02054994	516.1672845	0.03228647	517.1618419	0.001218801	517.1681761	0.0053343	517.1706394	0.002560813	0	0	0	0	518.1618712	0.006575112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6630	C35H27O2Cl		514.1699578	1	515.1733126	0.3785505	516.1670077	0.3199578	517.1703625	0.1211202	518.1737174	0.02227005	519.1770722	0.002649535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515.1762345	0.003105357	516.1742042	0.004109987	516.1766675	0.06960309	516.1795894	0.001175534	0	0	517.177559	0.001555838	517.1800223	0.008280889	0	0	0	0	518.1712541	0.001315022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6631	C32H31O4Cl		514.1910872	1	515.194442	0.3461033	516.1881371	0.3199578	517.1914919	0.1107384	518.1948467	0.01856461	519.1982016	0.002007898	0	0	0	0	0	0	0	0	0	0	0	0	515.1953042	0.001523703	515.1973639	0.00356541	516.1953335	0.008219974	516.1977968	0.05802207	516.2007187	0.001234	517.1944138	0.001140781	517.1986884	0.00284496	517.2011517	0.006275509	0	0	0	0	518.1923834	0.002630045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
