Index,Mass,IdealMass
4723,695.18208800,695.18289248
4724,695.21857700,695.21927799
4725,695.25511000,695.25566349
4726,695.29167100,695.29204900
4727,696.17817300,696.17845522
4728,696.21437100,696.21464063
4729,696.22186000,696.22212703
4730,696.25085400,696.25111095
4731,696.29404900,696.29429093
4732,697.16230500,697.16215704
4733,697.19851400,697.19854254
4734,697.21012900,697.21010654
4735,697.23506000,697.23492805
4736,697.24622600,697.24607338
4737,697.27151300,697.27131356
4738,697.30767400,697.30769906
4739,698.19337000,698.19355087
4740,698.23045900,698.23065017
4741,698.23768600,698.23787917
4742,699.14070200,699.14142160
4743,699.17734400,699.17780710
4744,699.19627900,699.19675382
4745,699.21370700,699.21419261
4746,699.22539900,699.22586488
4747,699.23334300,699.23379548
4748,699.25015400,699.25057811
4749,699.28673500,699.28696362
4750,700.20985100,700.21004888
4751,700.21743900,700.21763486
4752,700.24599200,700.24618022
4753,700.25358500,700.25377119
4754,701.15668400,701.15707166
4755,701.17587700,701.17593214
4756,701.19371100,701.19345717
4757,701.21260500,701.21250587
4758,701.22980100,701.22984267
4759,701.24185400,701.24173310
4760,701.24857200,701.24836048
4761,701.26668400,701.26622818
4762,702.18812200,702.18820297
4763,702.22497200,702.22505867
4764,703.15517700,703.15583772
4765,703.17206100,703.17272172
4766,703.19184200,703.19217315
4767,703.20906300,703.20910723
4768,703.22793800,703.22796539
4769,703.24548100,703.24549274
4770,703.26456700,703.26457874
4771,704.24930700,704.24957921
4772,705.17060100,705.17090272
4773,705.20685700,705.20715988
4774,705.24356600,705.24387005
4775,705.28023000,705.28053523
4776,706.20287200,706.20320678
4777,706.23487000,706.23520580
4778,707.15001500,707.15038349
4779,707.18715000,707.18751849
4780,707.22365500,707.22402349
4781,707.25529500,707.25566349
4782,708.21400600,708.21427905
4783,708.22575700,708.22602887
4784,708.25770400,708.25797269
4785,709.19837900,709.19854254
4786,709.20952900,709.20972158
4787,709.23467000,709.23492805
4788,709.24729000,709.24758964
4789,709.27093600,709.27131356
4790,709.30782000,709.30769906
4791,710.19365500,710.19409116
4792,710.20625800,710.20669774
4793,710.23035900,710.23080557
4794,710.23763400,710.23808263
4795,711.14122700,711.14199110
4796,711.17704300,711.17780710
4797,711.19648500,711.19718599
4798,711.21354700,711.21419261
4799,711.22545000,711.22605470
4800,711.23203900,711.23262105
4801,711.25005800,711.25057811
4802,711.28597100,711.28696362
4803,712.17377100,712.17409426
4804,712.20918400,712.20949193
4805,712.21687000,712.21717461
4806,712.24568900,712.24598113
4807,712.25309600,712.25338493
4808,712.29039100,712.29066379
4809,713.15714200,713.15707166
4810,713.17508200,713.17518113
4811,713.19318700,713.19345717
4812,713.20513300,713.20523437
4813,713.21195300,713.21195800
4814,713.23009400,713.22984267
4815,713.24164000,713.24144784
4816,713.24844000,713.24828269
4817,713.26629400,713.26622818
4818,713.30316500,713.30261369
4819,714.18780600,714.18756566
4820,714.22539600,714.22515148
4821,714.23265500,714.23240967
4822,714.26124300,714.26099449
4823,715.17289200,715.17272172
4824,715.19186200,715.19157385
4825,715.20950500,715.20910723
4826,715.22836700,715.22799545
4827,715.24584000,715.24549274
4828,715.26534800,715.26491453
4829,715.28238700,715.28187824
4830,716.20427600,716.20421605
4831,716.21184100,716.21178334
4832,716.24038000,716.24033099
4833,717.18801300,717.18837179
4834,717.20746500,717.20800863
4835,717.22405600,717.22475729
4836,717.24344000,717.24361600
4837,717.26145500,717.26114280
4838,717.27995300,717.27964080
4839,719.14980900,719.15017840
4840,719.18629600,719.18666768
4841,719.22276600,719.22313995
4842,719.25900100,719.25937721
4843,719.29593600,719.29631452
4844,720.22074900,720.22118521
4845,721.16558400,721.16607916
4846,721.20211400,721.20261144
4847,721.23866600,721.23916572
4848,721.27519400,721.27569600
4849,723.17717100,723.17780710
4850,723.21348600,723.21419261
4851,723.25003400,723.25057811
4852,723.28635400,723.28696362
4853,724.20865900,724.20901966
4854,724.22106200,724.22141931
4855,724.24439900,724.24475001
4856,724.25218500,724.25253391
4857,724.28890600,724.28924500
4858,725.19299500,725.19345717
4859,725.23005800,725.22984267
4860,725.24139000,725.24125923
4861,725.26617400,725.26622818
4862,725.30259400,725.30261369
4863,726.18789600,726.18781524
4864,726.22449500,726.22440797
4865,727.17279700,727.17272172
4866,727.20950400,727.20910723
4867,727.24591500,727.24549274
4868,727.28237300,727.28187824
4869,727.31818400,727.31826375
4870,728.16835800,728.16802207
4871,728.24049500,728.24015328
4872,728.24821100,728.24786867
4873,729.17156800,729.17132379
4874,729.18861600,729.18837179
4875,729.20712900,729.20672464
4876,729.22531900,729.22475729
4877,729.23702900,729.23650135
4878,729.24482800,729.24432303
4879,729.26159900,729.26114280
4880,729.27983200,729.27937580
4881,730.18394700,730.18369428
4882,730.21934600,730.21909948
4883,730.25654200,730.25630199
4884,731.18698500,731.18696385
4885,731.20404300,731.20402185
4886,731.22330400,731.22323033
4887,731.24052800,731.24040736
4888,731.25937000,731.25924936
4889,733.16654000,733.16661092
4890,733.20315300,733.20322392
4891,733.21960100,733.21967192
4892,733.23931300,733.23938392
4893,733.27523200,733.27530292
4894,734.24218700,734.24254198
4895,735.18254100,735.18317611
4896,735.21830000,735.21893511
4897,735.24994300,735.25057811
4898,735.25539600,735.25603111
4899,736.20809400,736.20876486
4900,736.22151500,736.22218636
4901,737.19257500,737.19345717
4902,737.22909100,737.22984267
4903,737.26573500,737.26622818
4904,739.17260300,739.17272172
4905,739.20873200,739.20910723
4906,739.24569700,739.24549274
4907,739.28194600,739.28187824
4908,739.31858600,739.31826375
4909,740.24046100,740.24039903
4910,741.18848400,741.18837179
4911,741.20740300,741.20721028
4912,741.22502500,741.22475729
4913,741.26160400,741.26114280
4914,741.29710400,741.29752831
4915,742.21936900,742.21910946
4916,742.25620600,742.25594060
4917,743.16799300,743.16755685
4918,743.18779700,743.18736085
4919,743.20445800,743.20402185
4920,743.22350400,743.22301748
4921,743.24094000,743.24040736
4922,743.27709000,743.27679287
4923,743.29627400,743.29597687
4924,744.24256100,744.24212125
4925,745.20256100,745.20210392
4926,745.22012900,745.21967192
4927,745.23942800,745.23897092
4928,745.27590300,745.27544592
4929,746.19693300,746.19623450
4930,747.18227200,747.18131698
4931,747.21852400,747.21756898
4932,747.23627700,747.23532198
4933,747.25510900,747.25415398
4934,749.19764400,749.19776760
4935,749.23441400,749.23455781
4936,749.27101200,749.27117593
4937,749.30082100,749.30100132
4938,750.19968000,750.20035439
4939,751.20776100,751.20910723
4940,751.21376300,751.21509327
4941,751.24998000,751.25121399
4942,751.28072600,751.28187824
4943,752.24781100,752.24899265
4944,753.18717700,753.18845129
4945,753.22348300,753.22475729
4946,753.26018800,753.26114280
4947,755.20303800,755.20402185
4948,755.24036300,755.24040736
4949,755.27655200,755.27679287
4950,755.31302900,755.31317837
4951,756.23536700,756.23533597
4952,757.18363400,757.18286992
4953,757.22043600,757.21967192
4954,757.23927600,757.23886776
4955,757.25614700,757.25605742
4956,759.19936900,759.19893647
4957,759.21795900,759.21736265
4958,759.23607800,759.23532198
4959,759.25529400,759.25434480
4960,759.27283300,759.27170749
4961,761.19664400,761.19632853
4962,761.23328800,761.23298105
4963,762.24800800,762.24793691
4964,763.21380400,763.21395740
4965,765.22389500,765.22475729
4966,765.23028700,765.23106701
4967,765.26075500,765.26114280
4968,767.20348400,767.20376336
4969,767.24012800,767.24040736
4970,767.27651400,767.27679287
4971,769.21876400,769.21967192
4972,769.25497000,769.25605742
4973,769.29172400,769.29244293
4974,771.19821400,771.19859098
4975,771.23494500,771.23532198
4976,771.25310400,771.25333273
4977,771.27163000,771.27170749
4978,772.19350500,772.19329967
4979,773.23345600,773.23276405
4980,773.25166400,773.25097205
4981,773.27015900,773.26946705
4982,775.21228600,775.21216526
4983,775.24935400,775.24924406
4984,775.28550200,775.28540259
4985,777.22894300,777.22940960
4986,777.26626700,777.26674447
4987,778.26817000,778.26893927
4988,779.27680100,779.27786402
4989,781.21781500,781.21967192
4990,781.25464600,781.25605742
4991,783.19947000,783.19908198
4992,783.23571000,783.23532198
4993,783.27225200,783.27170749
4994,785.21371800,785.21488605
4995,785.24980400,785.25097205
4996,787.26569300,787.26662211
4997,793.26211100,793.26291382
4998,795.27094700,795.27170749
4999,795.30664200,795.30740249
5000,797.21448300,797.21396905
5001,797.25148600,797.25097205
5002,797.28873300,797.28735755
5003,799.26627500,799.26662211
5004,803.24404800,803.24410641
5005,803.28061500,803.28067076
5006,805.22402900,805.22394370
5007,805.26102300,805.26093502
5008,811.19477400,811.19425011
5009,811.26714600,811.26662211
5010,813.24511500,813.24564017
5011,813.28174700,813.28227217
5012,819.23901100,819.23953617
5013,820.79784400,820.79836917
5014,825.24436200,825.24488717
5015,837.24418600,837.24471117
